Col_A_Block_1,Col_B_Block_1,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
517,Coimbatore,27929.0,31279.0,31528.0,39409.0,39919.0,40270.0,44532.0,47934.0,50007.0,54443.0,54272.0,54624.0,55367.0,50325.0,49851.0,55423.0,53085.0,58378.0,61176.0,57883.0,60438.0,60474.0,57146.0,60156.0,58854.0,64171.0,63547.0,71644.0,72191.0,75382.0,79958.0
518,Cuddalore,24200.0,29366.0,30209.0,38775.0,39879.0,35693.0,41596.0,47946.0,51244.0,59019.0,59410.0,62156.0,61959.0,58640.0,57728.0,64844.0,63208.0,68875.0,67752.0,64625.0,71329.0,68433.0,63582.0,63400.0,60829.0,64370.0,65094.0,69301.0,70400.0,73117.0,77566.0
519,Dharmapuri,12254.0,13818.0,14679.0,20426.0,17211.0,19437.0,20408.0,24781.0,27319.0,29323.0,32413.0,28182.0,30778.0,27646.0,26615.0,33338.0,29590.0,36459.0,35816.0,34764.0,34068.0,33136.0,38931.0,41177.0,37969.0,46666.0,48222.0,50309.0,52096.0,56031.0,61115.0
520,Dindigul,19120.0,25431.0,26874.0,35248.0,32933.0,32030.0,37086.0,43632.0,42401.0,47555.0,46849.0,51726.0,53190.0,46373.0,42397.0,54563.0,47253.0,58264.0,56509.0,53703.0,53574.0,56661.0,61573.0,64657.0,61709.0,67076.0,66605.0,75864.0,73509.0,79333.0,83854.0
521,Erode,29978.0,30504.0,31394.0,38975.0,36672.0,41383.0,44102.0,50203.0,51119.0,56371.0,59357.0,56794.0,55679.0,53446.0,55622.0,62430.0,56904.0,62567.0,66465.0,59861.0,60388.0,61840.0,63491.0,67428.0,61306.0,72845.0,72633.0,80784.0,77305.0,82259.0,87473.0
522,Kancheepuram,33356.0,39412.0,39815.0,49810.0,53356.0,53735.0,55977.0,64979.0,68673.0,76433.0,77563.0,83677.0,85195.0,81303.0,84134.0,95096.0,96599.0,104285.0,108796.0,104510.0,110134.0,110245.0,108856.0,112173.0,111035.0,118037.0,122331.0,133419.0,134652.0,137198.0,153716.0
523,Kanniyakumari,8937.0,9183.0,9063.0,11767.0,10983.0,12760.0,15026.0,18198.0,20408.0,21346.0,21842.0,22677.0,25354.0,24790.0,23572.0,25854.0,24237.0,26366.0,27963.0,26893.0,26069.0,26142.0,22243.0,21597.0,22679.0,24132.0,24335.0,28675.0,28539.0,30847.0,31127.0
524,Karur,9370.0,13790.0,14622.0,19985.0,18063.0,19785.0,21173.0,23465.0,25218.0,27696.0,27358.0,31063.0,30303.0,26570.0,24818.0,31057.0,27179.0,33815.0,32952.0,31386.0,30964.0,31586.0,31861.0,34595.0,32551.0,36110.0,35775.0,39807.0,41137.0,44260.0,46644.0
525,Krishnagiri,13722.0,16158.0,16302.0,23647.0,21828.0,22272.0,24202.0,28016.0,29632.0,33945.0,36414.0,32906.0,38849.0,35800.0,32843.0,40821.0,37673.0,45337.0,43917.0,45645.0,44127.0,44370.0,51960.0,56349.0,51602.0,63245.0,67130.0,74687.0,76193.0,83510.0,94754.0
526,Madurai,23764.0,25177.0,25877.0,30520.0,29724.0,30150.0,32715.0,37786.0,38737.0,39658.0,39966.0,45442.0,44775.0,40604.0,39057.0,45139.0,42787.0,48816.0,47742.0,45378.0,45565.0,47749.0,46353.0,49368.0,45901.0,50566.0,50729.0,57168.0,57720.0,63065.0,66561.0
527,Nagappattinam,13335.0,14755.0,15846.0,20892.0,19992.0,19223.0,21364.0,24071.0,25918.0,31201.0,29771.0,33572.0,31704.0,28871.0,27547.0,29790.0,27469.0,31817.0,28481.0,27035.0,28179.0,27895.0,27382.0,29595.0,27505.0,30373.0,31666.0,35675.0,37070.0,38888.0,38924.0
528,Namakkal,23542.0,25694.0,26235.0,32865.0,31637.0,34922.0,36869.0,41405.0,44395.0,47799.0,49657.0,51310.0,51468.0,48363.0,46852.0,53515.0,48904.0,56648.0,57141.0,54244.0,50758.0,51710.0,47970.0,50505.0,48093.0,52737.0,52745.0,59191.0,60613.0,64550.0,67925.0
529,Perambalur,2611.0,6727.0,6860.0,9868.0,8959.0,8387.0,9968.0,11554.0,12232.0,12800.0,13477.0,14774.0,14586.0,12571.0,11413.0,14668.0,13796.0,17236.0,17681.0,16258.0,16800.0,16427.0,17488.0,18849.0,17801.0,19627.0,19638.0,21517.0,22573.0,24959.0,26949.0
530,Pudukkottai,13312.0,19769.0,18647.0,27828.0,26417.0,26874.0,28798.0,35509.0,38810.0,40423.0,40886.0,49619.0,45247.0,40172.0,37812.0,46121.0,40306.0,50055.0,45630.0,43360.0,44719.0,44586.0,43512.0,46558.0,42262.0,48071.0,48680.0,53977.0,55044.0,58792.0,61639.0
531,Ramanathapuram,5625.0,10596.0,10133.0,16280.0,12994.0,17604.0,17176.0,21397.0,23632.0,24605.0,26576.0,32447.0,29940.0,27212.0,23953.0,29370.0,25484.0,32349.0,28904.0,27799.0,28561.0,29088.0,35118.0,37675.0,35042.0,39624.0,39579.0,42115.0,39869.0,43057.0,46754.0
532,Salem,38473.0,40604.0,44450.0,52588.0,49277.0,54098.0,58548.0,67077.0,70192.0,73751.0,75276.0,74782.0,78539.0,75118.0,74168.0,83058.0,78238.0,88424.0,92023.0,85193.0,81953.0,83189.0,82480.0,85913.0,83396.0,90499.0,92337.0,99943.0,99728.0,106975.0,113172.0
533,Sivaganga,12754.0,15814.0,14748.0,23405.0,19567.0,23455.0,24374.0,29198.0,30890.0,31672.0,32759.0,39877.0,37553.0,32150.0,30175.0,36929.0,32246.0,40999.0,36926.0,35726.0,36824.0,38108.0,37221.0,39352.0,36082.0,40796.0,40950.0,43604.0,42455.0,46924.0,51131.0
534,Thanjavur,19373.0,22046.0,22283.0,28826.0,29124.0,29091.0,32755.0,37689.0,40260.0,47651.0,45871.0,52020.0,51463.0,45940.0,44589.0,49655.0,45313.0,53418.0,48832.0,45952.0,45489.0,45394.0,41307.0,43312.0,40759.0,44018.0,44961.0,50845.0,53414.0,55682.0,57747.0
535,The Nilgiris,4471.0,5682.0,6805.0,8685.0,9447.0,8214.0,11881.0,12113.0,12966.0,16178.0,16199.0,15555.0,17121.0,14046.0,13292.0,15846.0,13950.0,16313.0,15935.0,15178.0,18812.0,16775.0,20743.0,22204.0,21038.0,23243.0,22103.0,24378.0,22188.0,22734.0,24238.0
536,Theni,7228.0,10748.0,11043.0,13590.0,12523.0,12663.0,15423.0,17212.0,16857.0,18305.0,19261.0,18466.0,22803.0,19376.0,17044.0,20869.0,19073.0,22648.0,22215.0,20301.0,20892.0,22136.0,24944.0,25557.0,25542.0,27448.0,26413.0,30646.0,28726.0,30449.0,31590.0
537,Thiruvallur,36223.0,36943.0,38681.0,45166.0,47803.0,46549.0,50259.0,58077.0,61260.0,65609.0,63499.0,67614.0,66546.0,65654.0,64980.0,73675.0,71021.0,75797.0,79284.0,75197.0,81821.0,79841.0,74459.0,75787.0,73688.0,80016.0,85535.0,92101.0,95106.0,99162.0,108611.0
538,Thiruvarur,13189.0,16262.0,16582.0,23528.0,21510.0,20779.0,24580.0,25752.0,26235.0,34339.0,30926.0,34969.0,33358.0,30176.0,28317.0,30157.0,26965.0,31932.0,27922.0,26878.0,27312.0,26359.0,27905.0,31802.0,27886.0,28509.0,29427.0,33812.0,36724.0,39408.0,40674.0
539,Thoothukkudi,18631.0,22592.0,22933.0,30277.0,28047.0,32313.0,32877.0,36317.0,40539.0,42264.0,41499.0,47988.0,45974.0,41921.0,38654.0,45474.0,41941.0,49902.0,48869.0,50184.0,51141.0,50281.0,52114.0,55688.0,54634.0,59660.0,59107.0,64784.0,61516.0,68577.0,71929.0
540,Tiruchirappalli,23730.0,29595.0,29617.0,38537.0,36129.0,37190.0,40948.0,45958.0,48916.0,52158.0,52767.0,59007.0,55688.0,52169.0,49418.0,59347.0,54800.0,62493.0,61696.0,59585.0,61449.0,60438.0,60926.0,65625.0,61805.0,66345.0,66234.0,73990.0,76373.0,81211.0,85622.0
541,Tirunelveli,28375.0,34587.0,35077.0,44303.0,42831.0,44893.0,50627.0,57953.0,60557.0,66223.0,64808.0,70570.0,71692.0,68838.0,68202.0,74133.0,72469.0,82480.0,85985.0,81682.0,83110.0,81191.0,77012.0,80252.0,78759.0,85803.0,83956.0,94799.0,86287.0,92288.0,98489.0
542,Tiruppur,32994.0,38486.0,39340.0,50566.0,48084.0,51409.0,56881.0,61955.0,63369.0,67920.0,68615.0,73036.0,74153.0,67898.0,68823.0,78592.0,74408.0,83956.0,87777.0,84109.0,82916.0,84750.0,80588.0,83710.0,82278.0,87926.0,88220.0,104400.0,106678.0,116024.0,126046.0
543,Tiruvannamalai,16747.0,26636.0,26957.0,33336.0,32287.0,29918.0,35564.0,41534.0,43280.0,46280.0,48662.0,48150.0,53447.0,46184.0,41603.0,54430.0,52641.0,62440.0,64366.0,57443.0,58272.0,58680.0,62103.0,65805.0,60595.0,68296.0,70395.0,73070.0,75893.0,79127.0,85472.0
544,Vellore,33369.0,40000.0,39424.0,48261.0,48766.0,49316.0,53914.0,62433.0,63060.0,68908.0,72066.0,71579.0,75230.0,68356.0,65240.0,76529.0,73300.0,83117.0,86863.0,80550.0,77169.0,77107.0,83057.0,87771.0,84621.0,92736.0,95585.0,101055.0,102543.0,105419.0,115660.0
545,Viluppuram,29367.0,39937.0,41437.0,51145.0,48641.0,46544.0,53044.0,61887.0,68080.0,75155.0,76966.0,78439.0,79958.0,75262.0,72158.0,82668.0,80754.0,92889.0,92095.0,83973.0,91444.0,90215.0,87360.0,88734.0,83431.0,93173.0,96736.0,101660.0,103204.0,106724.0,120662.0
546,Virudunagar,20670.0,23066.0,22485.0,29236.0,26906.0,29371.0,30530.0,35918.0,36832.0,36887.0,38212.0,43506.0,42620.0,38546.0,35918.0,41870.0,39791.0,45499.0,44264.0,42867.0,43432.0,43667.0,46598.0,50602.0,47251.0,51553.0,51407.0,57900.0,56800.0,61514.0,65499.0
547,Adilabad,31512.0,45470.0,35528.0,49136.0,53677.0,43189.0,60473.0,59493.0,75372.0,71782.0,70869.0,65731.0,76846.0,69419.0,63258.0,87057.0,98909.0,94446.0,91777.0,95560.0,112736.0,103784.0,144103.0,151152.0,139406.0,164168.0,172182.0,179234.0,173477.0,191355.0,202845.0
548,Hyderabad,13086.0,13143.0,13211.0,13398.0,13479.0,13381.0,13173.0,13310.0,13323.0,13451.0,13531.0,13495.0,12884.0,13187.0,13350.0,13338.0,13134.0,13039.0,13039.0,13915.0,13797.0,13797.0,13792.0,13793.0,13793.0,13792.0,13790.0,13793.0,13792.0,13795.0,13797.0
549,Karimnagar,63429.0,67307.0,61900.0,79160.0,85914.0,80482.0,92294.0,95633.0,106612.0,110008.0,112903.0,116225.0,124406.0,109561.0,106363.0,130672.0,128967.0,146187.0,137649.0,140117.0,156944.0,149507.0,127174.0,134436.0,127684.0,150657.0,161662.0,174803.0,185526.0,201395.0,219219.0
550,Khammam,25008.0,34827.0,38255.0,50408.0,51292.0,44580.0,44273.0,48349.0,56670.0,58797.0,71214.0,58063.0,69632.0,65172.0,64233.0,82774.0,74159.0,89412.0,82301.0,87250.0,93798.0,99527.0,128650.0,144653.0,120976.0,156198.0,165272.0,165750.0,152239.0,168825.0,178324.0
551,Mahbubnagar,28604.0,61302.0,53827.0,58146.0,82716.0,71382.0,89935.0,96845.0,93597.0,102728.0,107688.0,96854.0,127667.0,112418.0,107395.0,139288.0,133288.0,161397.0,155348.0,168066.0,191681.0,183073.0,184262.0,200120.0,188331.0,212270.0,224834.0,239550.0,246539.0,266647.0,283943.0
552,Medak,43147.0,54530.0,43947.0,56142.0,61536.0,60511.0,70964.0,75146.0,81839.0,87306.0,86566.0,89592.0,99511.0,90069.0,86899.0,110662.0,108087.0,119874.0,117972.0,126785.0,146111.0,136117.0,126948.0,136416.0,126873.0,144521.0,157796.0,170463.0,183398.0,196184.0,210816.0
553,Nalgonda,45058.0,65911.0,53599.0,66179.0,77261.0,71246.0,85716.0,89692.0,92323.0,92846.0,100048.0,102272.0,116790.0,102278.0,94036.0,124025.0,116566.0,145374.0,133083.0,142915.0,159997.0,157057.0,149327.0,152572.0,148556.0,165184.0,174718.0,185360.0,200317.0,216973.0,233906.0
554,Nizamabad,39293.0,51102.0,38705.0,51738.0,58685.0,50474.0,69624.0,70433.0,74741.0,82352.0,83136.0,81929.0,90531.0,74590.0,74575.0,91218.0,89811.0,96180.0,91834.0,93759.0,105855.0,95341.0,82006.0,85461.0,80606.0,91646.0,98652.0,104644.0,110213.0,119617.0,128628.0
555,Ranga Reddy,59166.0,69389.0,63901.0,74967.0,81872.0,82534.0,91129.0,97817.0,101478.0,107105.0,109812.0,107453.0,122011.0,118574.0,121006.0,140263.0,142244.0,152847.0,157551.0,164841.0,176491.0,171787.0,170918.0,177621.0,172778.0,183711.0,193206.0,209447.0,217569.0,227342.0,244785.0
556,Warangal,33811.0,47136.0,42855.0,57096.0,60403.0,55976.0,60454.0,66255.0,73798.0,75205.0,79386.0,72130.0,85275.0,78690.0,76230.0,97943.0,91204.0,109377.0,98135.0,104807.0,114336.0,113176.0,117350.0,125578.0,117187.0,140411.0,148617.0,149303.0,153733.0,170238.0,181684.0
557,Dhalai,912.0,1643.0,1241.0,1782.0,1440.0,1405.0,1949.0,2777.0,2379.0,2370.0,2442.0,2253.0,3323.0,2771.0,2653.0,3781.0,3221.0,3727.0,4341.0,5289.0,5956.0,5863.0,16805.0,18571.0,14551.0,18712.0,21704.0,20304.0,19178.0,19104.0,19875.0
558,Gomati,989.0,2389.0,1841.0,2148.0,2338.0,1991.0,2688.0,3031.0,2809.0,3069.0,3974.0,3392.0,4843.0,4652.0,3344.0,5255.0,4288.0,5526.0,6698.0,8689.0,9053.0,9816.0,16138.0,17168.0,15033.0,16857.0,18119.0,18521.0,18140.0,18722.0,18556.0
559,Khowai,1131.0,1954.0,1106.0,1780.0,2127.0,2008.0,2472.0,3260.0,2291.0,2400.0,2926.0,2335.0,3512.0,3215.0,2865.0,4179.0,3309.0,4507.0,4684.0,5588.0,6171.0,7619.0,12655.0,12986.0,11172.0,12932.0,13641.0,14616.0,14621.0,14339.0,14438.0
560,North Tripura,1257.0,1671.0,1332.0,1896.0,2051.0,2077.0,2451.0,2918.0,2499.0,2433.0,2868.0,2523.0,3456.0,2623.0,2249.0,2775.0,2893.0,3065.0,3366.0,3625.0,3963.0,4222.0,12509.0,13247.0,10312.0,12701.0,13796.0,14309.0,13801.0,13609.0,13531.0
561,Sipahijala,3528.0,4941.0,4130.0,4249.0,4439.0,5037.0,5855.0,6328.0,6312.0,6408.0,6147.0,5635.0,7873.0,6377.0,5481.0,6595.0,5964.0,6994.0,7454.0,8729.0,9076.0,9524.0,14751.0,15640.0,14491.0,16857.0,17086.0,18313.0,18138.0,18275.0,17703.0
562,South Tripura,1264.0,2205.0,1492.0,1754.0,1600.0,1946.0,3782.0,4028.0,3845.0,4155.0,4603.0,5014.0,6914.0,6059.0,2991.0,5897.0,5077.0,5676.0,5794.0,7769.0,8238.0,8746.0,14946.0,16309.0,14887.0,17708.0,18917.0,19439.0,19137.0,19607.0,20234.0
563,Unokoti,1069.0,1421.0,1230.0,1578.0,1583.0,1791.0,2329.0,2975.0,2387.0,2589.0,2677.0,2705.0,3636.0,3021.0,2540.0,3022.0,2881.0,2611.0,3331.0,3932.0,4302.0,4554.0,8350.0,9397.0,7574.0,8769.0,9542.0,9792.0,9564.0,9904.0,9997.0
564,West Tripura,5870.0,7431.0,6097.0,6587.0,7321.0,8755.0,10126.0,10349.0,9888.0,10124.0,10560.0,9992.0,12456.0,11531.0,10167.0,12485.0,12455.0,14904.0,14567.0,16471.0,17470.0,18587.0,23635.0,24464.0,21181.0,22728.0,23287.0,25939.0,25724.0,26949.0,26708.0
565,Agra,16176.0,18071.0,20551.0,23131.0,26629.0,21835.0,26003.0,28747.0,31091.0,36333.0,37947.0,35729.0,39490.0,36576.0,37424.0,44467.0,45080.0,52405.0,49175.0,50916.0,53822.0,53319.0,70542.0,71906.0,73116.0,89128.0,87488.0,89273.0,81005.0,83908.0,88192.0
566,Aligarh,19299.0,18344.0,19508.0,20593.0,21928.0,21034.0,26799.0,26831.0,17782.0,27045.0,20293.0,21260.0,22650.0,21388.0,18862.0,24160.0,22875.0,23705.0,26819.0,28972.0,36303.0,27191.0,58066.0,58102.0,70173.0,87497.0,86377.0,91685.0,83755.0,83176.0,88705.0
567,Allahabad,23714.0,25979.0,25019.0,30323.0,30812.0,26683.0,28437.0,26985.0,31757.0,34873.0,31925.0,26818.0,31879.0,29458.0,30289.0,40841.0,33051.0,33772.0,42026.0,45312.0,55102.0,58305.0,84250.0,88199.0,97875.0,121461.0,120925.0,127524.0,129731.0,131724.0,141929.0
568,Ambedkar Nagar,5607.0,8290.0,7521.0,9499.0,8588.0,7936.0,7455.0,9542.0,11392.0,7713.0,9443.0,7150.0,11860.0,12968.0,12754.0,14231.0,7452.0,9391.0,11825.0,12272.0,11429.0,11267.0,25788.0,28182.0,33149.0,43811.0,45475.0,46374.0,45193.0,44179.0,46629.0
569,Amethi,14232.0,15268.0,15044.0,19010.0,18560.0,16062.0,16148.0,10131.0,12441.0,15298.0,10614.0,8008.0,7787.0,7529.0,6687.0,13015.0,7813.0,9082.0,12843.0,8631.0,11135.0,12047.0,38356.0,37591.0,40398.0,54153.0,55576.0,59497.0,58495.0,59384.0,64398.0
570,Amroha,12021.0,10933.0,12122.0,15005.0,15218.0,8659.0,13693.0,9802.0,10878.0,14644.0,14124.0,12032.0,16236.0,13873.0,13649.0,17291.0,13924.0,11779.0,13600.0,12778.0,15545.0,18284.0,33994.0,36554.0,41724.0,53493.0,47743.0,51748.0,48546.0,50906.0,55249.0
571,Auraiya,4411.0,4027.0,6508.0,8263.0,6947.0,5424.0,8095.0,14474.0,12847.0,10905.0,9667.0,9409.0,13443.0,12043.0,14193.0,13389.0,11129.0,9930.0,9816.0,10698.0,16216.0,17524.0,34918.0,36085.0,38393.0,43567.0,43621.0,45201.0,44887.0,45182.0,49229.0
572,Azamgarh,15936.0,19132.0,14835.0,18386.0,14128.0,9664.0,14458.0,4895.0,10100.0,12334.0,7338.0,5058.0,6359.0,5383.0,7687.0,8798.0,8437.0,5969.0,12168.0,10012.0,10714.0,10887.0,49655.0,49575.0,55312.0,72181.0,76409.0,80899.0,81215.0,82014.0,93497.0
573,Baghpat,11192.0,10283.0,9788.0,10409.0,11804.0,8744.0,10573.0,8882.0,8764.0,12057.0,11780.0,9898.0,10486.0,10637.0,9965.0,12010.0,11130.0,12998.0,11445.0,10527.0,14052.0,16577.0,21411.0,21416.0,26613.0,36338.0,33999.0,36101.0,32506.0,34244.0,39230.0
574,Bahraich,1982.0,1526.0,2138.0,3491.0,2180.0,1924.0,1316.0,1597.0,2773.0,3087.0,2942.0,995.0,1480.0,1463.0,1741.0,3573.0,3952.0,3266.0,3749.0,4084.0,1048.0,1380.0,32294.0,33985.0,33969.0,45403.0,46397.0,48149.0,45750.0,46523.0,48786.0
575,Ballia,11612.0,15745.0,13289.0,11876.0,12920.0,5160.0,8615.0,3554.0,4836.0,12000.0,6627.0,5105.0,4793.0,5076.0,4371.0,6139.0,6644.0,5081.0,6127.0,7601.0,6833.0,7864.0,35549.0,35916.0,40499.0,59139.0,62547.0,70762.0,73502.0,71683.0,80004.0
576,Balrampur,3738.0,3638.0,3396.0,6087.0,3864.0,2982.0,3702.0,3514.0,3644.0,5171.0,4454.0,2665.0,3384.0,3256.0,3431.0,9031.0,6453.0,10381.0,7117.0,6250.0,3617.0,4444.0,28005.0,31184.0,35037.0,42078.0,41980.0,43615.0,41800.0,44873.0,47330.0
577,Banda,3147.0,4324.0,4254.0,5135.0,5214.0,5080.0,5859.0,5927.0,7263.0,5623.0,7506.0,8277.0,8295.0,5613.0,5877.0,10383.0,6770.0,4469.0,9272.0,8274.0,7553.0,8506.0,41921.0,42495.0,44432.0,54398.0,53403.0,54598.0,52087.0,54993.0,60855.0
578,Barabanki,7736.0,9036.0,10429.0,12236.0,9760.0,8025.0,10273.0,8174.0,13969.0,16438.0,15322.0,10902.0,11635.0,9992.0,11230.0,21091.0,19215.0,19830.0,19561.0,19427.0,19196.0,20319.0,53176.0,54523.0,56985.0,77669.0,77482.0,79925.0,76542.0,78023.0,86748.0
579,Bareilly,16429.0,17204.0,18127.0,22077.0,21200.0,18113.0,19654.0,17430.0,19646.0,23076.0,20838.0,16586.0,22202.0,21650.0,24456.0,29097.0,28752.0,23049.0,28139.0,24580.0,26660.0,25963.0,55720.0,56369.0,60749.0,77476.0,74724.0,80327.0,80651.0,86550.0,92485.0
580,Basti,5937.0,8513.0,7629.0,9796.0,7872.0,7896.0,10234.0,10181.0,11946.0,10126.0,8628.0,7187.0,10734.0,10252.0,9934.0,14079.0,8731.0,13345.0,15671.0,18111.0,11286.0,11511.0,30959.0,32774.0,38855.0,47928.0,45650.0,46756.0,44114.0,45443.0,48404.0
581,Bijnor,17258.0,18931.0,19957.0,23515.0,23190.0,17228.0,23446.0,14522.0,17363.0,26022.0,16586.0,10591.0,17647.0,15468.0,14403.0,25108.0,21454.0,18671.0,25140.0,19819.0,20949.0,19205.0,53173.0,55897.0,60724.0,82851.0,73544.0,74956.0,68222.0,73165.0,79979.0
582,Budaun,6919.0,6388.0,8140.0,11079.0,12104.0,4649.0,9164.0,3493.0,6738.0,10180.0,4583.0,4581.0,14815.0,8212.0,11049.0,10421.0,7540.0,4953.0,7370.0,9575.0,7666.0,6430.0,44048.0,46705.0,49023.0,65125.0,60610.0,65527.0,64385.0,67249.0,70072.0
583,Bulandshahr,25466.0,25652.0,24382.0,27021.0,27166.0,15780.0,24114.0,19969.0,18982.0,30824.0,25956.0,19027.0,18923.0,18724.0,18522.0,23622.0,22920.0,18973.0,23573.0,25893.0,37756.0,35003.0,54618.0,58218.0,66013.0,87571.0,82627.0,87386.0,85863.0,89590.0,96433.0
584,Chandauli,10195.0,10171.0,9475.0,10240.0,11547.0,7241.0,11324.0,9063.0,10792.0,10959.0,8105.0,7019.0,8386.0,7372.0,7215.0,10290.0,10141.0,8789.0,12643.0,16308.0,17022.0,13234.0,33192.0,33359.0,34097.0,47639.0,52303.0,54229.0,52255.0,52344.0,56811.0
585,Chitrakoot,1573.0,1768.0,1922.0,2523.0,2921.0,2542.0,3606.0,3211.0,4537.0,3577.0,4401.0,4291.0,5327.0,4409.0,3979.0,6949.0,3887.0,2707.0,4333.0,4776.0,4572.0,6611.0,27784.0,28405.0,29340.0,35398.0,35217.0,36405.0,34252.0,36133.0,39603.0
586,Deoria,7519.0,12223.0,11248.0,12963.0,12424.0,4925.0,9035.0,4433.0,9074.0,10344.0,9245.0,7193.0,4891.0,7475.0,10452.0,6132.0,8176.0,5277.0,9061.0,9703.0,10383.0,14642.0,31726.0,32043.0,34517.0,49358.0,53714.0,60943.0,56334.0,55774.0,59343.0
587,Etah,4521.0,4215.0,6992.0,8163.0,5362.0,2981.0,4683.0,3080.0,4927.0,5833.0,6091.0,6615.0,8927.0,6482.0,5887.0,9115.0,8656.0,7862.0,9316.0,9662.0,12269.0,10727.0,28659.0,29391.0,31756.0,41420.0,40912.0,45307.0,42584.0,45547.0,47195.0
588,Etawah,5610.0,5410.0,8073.0,10737.0,8451.0,6376.0,8226.0,7675.0,7131.0,8064.0,7324.0,8026.0,16449.0,15657.0,17911.0,16294.0,11725.0,12520.0,13375.0,16732.0,27384.0,30785.0,47954.0,50786.0,55078.0,57249.0,56143.0,57639.0,53136.0,53073.0,52736.0
589,Faizabad,11800.0,13029.0,12603.0,14802.0,14653.0,13282.0,14184.0,14211.0,15928.0,17405.0,13459.0,8259.0,11706.0,12618.0,12539.0,13941.0,8683.0,11012.0,13002.0,12534.0,12514.0,10605.0,28364.0,29620.0,33653.0,42122.0,41844.0,42379.0,40379.0,42096.0,45381.0
590,Farrukhabad,6149.0,5852.0,7174.0,9711.0,9689.0,6262.0,8646.0,7805.0,9402.0,9529.0,6893.0,5130.0,3825.0,3870.0,4901.0,7917.0,6152.0,6288.0,8618.0,7424.0,5753.0,5086.0,23718.0,24138.0,25871.0,32796.0,33830.0,34129.0,33839.0,35469.0,38316.0
591,Fatehpur,6063.0,7311.0,8865.0,7940.0,8059.0,5742.0,7243.0,4639.0,9633.0,8535.0,8860.0,8121.0,7402.0,6787.0,6639.0,9437.0,10231.0,8269.0,11519.0,10221.0,11685.0,11469.0,49150.0,47424.0,50234.0,63976.0,63779.0,65993.0,67226.0,67047.0,72486.0
592,Firozabad,14183.0,14456.0,16838.0,20351.0,21308.0,19446.0,21252.0,22396.0,24466.0,28637.0,23937.0,20963.0,29848.0,28315.0,28898.0,32446.0,28541.0,36982.0,31970.0,33867.0,38992.0,40466.0,60300.0,63512.0,65391.0,78023.0,76825.0,77837.0,72167.0,76197.0,78052.0
593,Gautam Buddha Nagar,18368.0,19234.0,18808.0,22167.0,24283.0,23762.0,25436.0,26389.0,28122.0,31941.0,33787.0,32553.0,35480.0,36375.0,37821.0,40926.0,41962.0,46507.0,46769.0,54113.0,57694.0,59127.0,65459.0,66800.0,67599.0,71116.0,71363.0,75803.0,74866.0,75530.0,78523.0
594,Ghaziabad,21279.0,20711.0,19566.0,21211.0,21855.0,19617.0,22959.0,21962.0,22459.0,25108.0,24024.0,24037.0,24942.0,25497.0,26356.0,27440.0,27535.0,28750.0,26947.0,30285.0,35844.0,34672.0,38731.0,39919.0,41733.0,46346.0,45032.0,48036.0,46684.0,48389.0,50629.0
595,Ghazipur,19811.0,19172.0,19480.0,21583.0,19808.0,7957.0,16542.0,5182.0,9523.0,15244.0,8767.0,4076.0,7494.0,5458.0,7485.0,8951.0,5227.0,5152.0,13705.0,13326.0,16553.0,10398.0,41706.0,41017.0,47943.0,66322.0,70510.0,73564.0,73360.0,72011.0,80624.0
596,Gonda,8320.0,8339.0,7318.0,14631.0,9625.0,7266.0,8413.0,7903.0,11615.0,14614.0,12306.0,7008.0,9585.0,9675.0,9995.0,20143.0,17144.0,16191.0,18363.0,16402.0,8547.0,13573.0,47105.0,48372.0,49700.0,66989.0,67424.0,69457.0,67564.0,67801.0,70107.0
597,Gorakhpur,15545.0,17839.0,18951.0,22732.0,22502.0,15442.0,20094.0,17661.0,22178.0,22304.0,21455.0,18628.0,18381.0,20027.0,22645.0,21322.0,21006.0,23707.0,26155.0,24662.0,24052.0,25996.0,52018.0,53180.0,60297.0,80670.0,84869.0,86909.0,80143.0,83373.0,95783.0
598,Hamirpur,2648.0,2999.0,3332.0,5301.0,4797.0,5330.0,5531.0,5218.0,7026.0,8055.0,10320.0,9098.0,9836.0,5587.0,5772.0,10098.0,7077.0,2963.0,11772.0,8396.0,6668.0,7082.0,41240.0,41568.0,41687.0,51597.0,52412.0,52904.0,49199.0,53241.0,57094.0
599,Hapur,12574.0,13226.0,12740.0,14823.0,14768.0,11657.0,13973.0,11655.0,11361.0,13555.0,12931.0,11057.0,12868.0,10970.0,11111.0,13752.0,12180.0,13251.0,13984.0,13384.0,16865.0,17040.0,26539.0,28022.0,29813.0,36255.0,34427.0,38288.0,37490.0,39687.0,43507.0
600,Hardoi,6144.0,5129.0,5746.0,8198.0,7096.0,5500.0,11366.0,16889.0,21923.0,18058.0,8212.0,4671.0,7004.0,6946.0,8591.0,16477.0,15452.0,9671.0,10764.0,15683.0,7618.0,7878.0,58909.0,60139.0,62277.0,79429.0,80796.0,85336.0,84805.0,87426.0,92515.0
